,Date,Precipitation Score,Avg Temp
71,2014-03-13,0.20833333333333334,27.572749999999996
72,2014-03-14,0.0,28.646750000000008
73,2014-03-15,0.041666666666666664,47.192
74,2014-03-16,0.0,37.24699999999999
75,2014-03-17,0.0,27.752750000000002
76,2014-03-18,0.0,31.529750000000007
77,2014-03-19,0.16666666666666666,34.3235
78,2014-03-20,0.6666666666666666,44.47625
79,2014-03-21,0.0,43.05575000000001
80,2014-03-22,0.0,45.64100000000001
81,2014-03-23,0.0,40.6325
82,2014-03-24,0.0,27.304999999999996
83,2014-03-25,0.0,29.236250000000002
84,2014-03-26,0.0,32.373500000000014
85,2014-03-27,0.041666666666666664,29.540000000000003
86,2014-03-28,0.375,42.761750000000006
87,2014-03-29,0.6666666666666666,47.29625000000001
88,2014-03-30,1.0,44.79575
89,2014-03-31,0.8333333333333334,42.466249999999995
90,2014-04-01,0.125,45.41900000000001
91,2014-04-02,0.21739130434782608,44.10930434782608
92,2014-04-03,0.0,50.10425000000001
93,2014-04-04,0.9166666666666666,43.69475
94,2014-04-05,0.4583333333333333,44.74025
95,2014-04-06,0.041666666666666664,44.49799999999999
96,2014-04-07,0.16666666666666666,43.725500000000004
97,2014-04-08,0.875,51.96350000000001
98,2014-04-09,0.08333333333333333,51.173750000000005
99,2014-04-10,0.041666666666666664,48.760249999999985
100,2014-04-11,0.08333333333333333,59.288000000000004
101,2014-04-12,0.3333333333333333,59.16724999999999
102,2014-04-13,0.041666666666666664,60.672499999999985
103,2014-04-14,0.08333333333333333,67.18775000000001
104,2014-04-15,0.6666666666666666,60.51875000000001
105,2014-04-16,0.875,37.743500000000004
106,2014-04-17,0.08333333333333333,40.19075
107,2014-04-18,0.0,40.07750000000001
108,2014-04-19,0.0,50.25799999999999
109,2014-04-20,0.0,51.06281818181819
110,2014-04-21,0.0,50.07615384615386
111,2014-04-22,0.08333333333333333,56.08175000000001
112,2014-04-23,0.20833333333333334,54.73775
113,2014-04-24,0.0,49.324999999999996
114,2014-04-25,0.0,51.71000000000001
115,2014-04-26,0.875,52.401500000000006
116,2014-04-27,0.375,50.732
117,2014-04-28,0.041666666666666664,52.699999999999996
118,2014-04-29,0.0,50.4764
119,2014-05-04,0.4666666666666667,58.934
120,2014-05-05,0.125,57.702499999999986
121,2014-05-06,0.2857142857142857,59.78497142857143
122,2014-05-07,0.0,57.47727499999999
123,2014-05-08,0.8333333333333334,54.863000000000035
124,2014-05-09,0.8363636363636363,57.260545454545486
125,2014-05-10,0.7735849056603774,62.26815471698112
126,2014-05-11,0.7083333333333334,69.40175
127,2014-05-12,0.08333333333333333,69.994175
128,2014-05-13,0.36,66.644096
129,2014-05-14,0.16666666666666666,57.080749999999995
130,2014-05-15,0.8448275862068966,62.37025172413792
131,2014-05-16,0.8863636363636364,65.83590909090907
132,2014-05-17,0.896551724137931,61.62613793103448
133,2014-05-18,0.4583333333333333,58.47200000000001
134,2014-05-19,0.36,59.29663999999999
135,2014-05-20,0.375,64.4405
136,2014-05-21,0.08333333333333333,68.73275000000002
137,2014-05-22,0.7142857142857143,63.64877551020409
138,2014-05-23,0.8222222222222222,61.88520000000002
139,2014-05-24,0.8285714285714286,60.9188
140,2014-05-25,0.5714285714285714,61.97102857142858
141,2014-05-26,0.125,71.79125
142,2014-05-27,0.25,76.42999999999999
143,2014-05-28,0.16666666666666666,62.27675
144,2014-05-29,0.041666666666666664,56.59700000000001
145,2014-05-30,0.125,62.384750000000004
146,2014-05-31,0.28,63.42583999999999
147,2014-06-01,0.2222222222222222,61.981999999999985
148,2014-06-02,0.041666666666666664,68.22574999999999
149,2014-06-03,0.3448275862068966,74.54455172413795
150,2014-06-04,0.5483870967741935,69.00741935483872
151,2014-06-05,0.8125,66.41374999999998
152,2014-06-06,0.4583333333333333,67.598
153,2014-06-07,0.16666666666666666,69.82625
154,2014-06-08,0.041666666666666664,73.21399999999998
155,2014-06-09,0.675,66.51365000000001
156,2014-06-10,0.42857142857142855,67.82214285714284
157,2014-06-11,0.75,66.711875
158,2014-06-12,0.7727272727272727,63.765909090909105
159,2014-06-13,0.8181818181818182,67.57072727272725
160,2014-06-14,0.5714285714285714,68.49217142857144
161,2014-06-15,0.08333333333333333,66.72574999999999
162,2014-06-16,0.041666666666666664,70.84625000000001
163,2014-06-17,0.08333333333333333,76.61975000000001
164,2014-06-18,0.0,83.03071999999999
165,2014-06-19,0.7,72.84500000000001
166,2014-06-20,0.20833333333333334,71.32925000000002
167,2014-06-21,0.041666666666666664,69.66725
168,2014-06-22,0.28,68.62064
169,2014-06-23,0.041666666666666664,70.99775
170,2014-06-24,0.125,72.80074999999998
171,2014-06-25,0.4444444444444444,74.92533333333333
172,2014-06-26,0.78125,75.794
173,2014-06-27,0.0,75.29825000000001
174,2014-06-28,0.08333333333333333,74.92399999999999
175,2014-06-29,0.0,74.52125
176,2014-06-30,0.0,75.47525
177,2014-07-01,0.0,79.83425
178,2014-07-02,0.25,81.67035714285716
179,2014-07-03,0.8947368421052632,77.2898947368421
180,2014-07-04,0.8787878787878788,71.58200000000002
181,2014-07-05,0.125,71.48825000000001
182,2014-07-06,0.04,75.25832
183,2014-07-07,0.0,80.4575
184,2014-07-08,0.32142857142857145,81.87677857142856
185,2014-07-09,0.041666666666666664,79.99475000000001
186,2014-07-10,0.08333333333333333,75.44525
187,2014-07-11,0.43478260869565216,76.34417391304349
188,2014-07-12,0.19230769230769232,75.74830769230769
189,2014-07-13,0.125,76.99250000000002
190,2014-07-14,0.5333333333333333,76.67060000000001
191,2014-07-15,0.7619047619047619,76.62628571428569
192,2014-07-16,0.8285714285714286,73.6910857142857
193,2014-07-17,0.16666666666666666,72.47075
194,2014-07-18,0.2,71.28608
195,2014-07-19,0.0,70.90025000000001
196,2014-07-20,0.08333333333333333,71.10725000000001
197,2014-07-21,0.08333333333333333,72.008
198,2014-07-22,0.041666666666666664,76.5455
199,2014-07-23,0.08333333333333333,79.52675
200,2014-07-24,0.375,76.7315
201,2014-07-25,0.047619047619047616,73.36314285714286
202,2014-07-26,0.08333333333333333,72.84650000000002
203,2014-07-27,0.4074074074074074,75.82733333333334
204,2014-07-28,0.5714285714285714,75.49764285714286
205,2014-07-29,0.125,68.60225
206,2014-07-30,0.125,68.30899999999998
207,2014-07-31,0.36,70.16792000000001
208,2014-08-01,0.625,73.11256249999998
209,2014-08-02,0.78125,68.68203125000002
210,2014-08-03,0.5517241379310345,68.22220689655174
211,2014-08-04,0.3076923076923077,73.7953076923077
212,2014-08-05,0.5714285714285714,74.97307142857143
213,2014-08-06,0.24,74.62759999999999
214,2014-08-07,0.0,71.52799999999998
215,2014-08-08,0.0,68.63342857142857
216,2014-08-09,0.16666666666666666,71.42450000000001
217,2014-08-10,0.13636363636363635,74.0512727272727
218,2014-08-11,0.42857142857142855,72.47243896103895
219,2014-08-12,0.37662337662337664,72.37568311688311
220,2014-08-13,0.77,71.80214000000002
221,2014-08-14,0.0,68.70327058823531
222,2014-08-15,0.208955223880597,65.18154925373136
223,2014-08-16,0.10344827586206896,65.74003793103451
224,2014-08-17,0.26666666666666666,69.68816
225,2014-08-18,0.2682926829268293,69.13009268292684
226,2014-08-19,0.14814814814814814,69.55509999999998
227,2014-08-20,0.08333333333333333,72.98862500000003
228,2014-08-21,0.7692307692307693,71.36807692307694
229,2014-08-22,0.8641975308641975,68.53177777777775
230,2014-08-23,0.45652173913043476,68.24926086956522
231,2014-08-24,0.5,67.18666666666665
232,2014-08-25,0.38,68.18828000000003
233,2014-08-26,0.34782608695652173,73.22195652173913
234,2014-08-27,0.3333333333333333,74.76764705882356
235,2014-08-28,0.391304347826087,74.1751739130435
236,2014-08-29,0.8125,66.95150000000001
237,2014-08-30,0.30612244897959184,67.02395918367347
238,2014-08-31,0.45588235294117646,76.4036176470588
239,2014-09-01,0.7076923076923077,77.12904615384615
240,2014-09-02,0.38235294117647056,78.22161764705885
241,2014-09-03,0.0,77.4695652173913
242,2014-09-04,0.5357142857142857,74.47678571428571
243,2014-09-05,0.4406779661016949,75.13501694915252
244,2014-09-06,0.6666666666666666,78.24199999999999
245,2014-09-07,0.5,69.611
246,2014-09-08,0.08333333333333333,66.41487500000001
247,2014-09-09,0.08888888888888889,65.66320000000002
248,2014-09-10,0.5573770491803278,67.85718032786885
249,2014-09-11,0.30612244897959184,71.22089795918366
250,2014-09-12,0.0,68.07425000000002
251,2014-09-13,0.47761194029850745,61.56701492537316
252,2014-09-14,0.5087719298245614,58.03431578947368
253,2014-09-15,0.30612244897959184,57.87775510204085
254,2014-09-16,0.45614035087719296,60.03863157894736
255,2014-09-17,0.3220338983050847,57.73908474576271
256,2014-09-18,0.25,59.33957692307694
257,2014-09-19,0.2608695652173913,58.89904347826089
258,2014-09-20,0.4666666666666667,62.402799999999985
259,2014-09-21,0.5844155844155844,67.8761038961039
260,2014-09-22,0.4838709677419355,66.18867741935486
261,2014-09-23,0.07142857142857142,56.388285714285715
262,2014-09-24,0.2222222222222222,60.331999999999994
263,2014-09-25,0.7454545454545455,60.910945454545484
264,2014-09-26,0.3783783783783784,63.11421621621622
265,2014-09-27,0.2631578947368421,66.02994736842106
266,2014-09-28,0.2608695652173913,66.00199999999998
267,2014-09-29,0.30952380952380953,66.99971428571429
268,2014-09-30,0.6341463414634146,66.60521951219513
269,2014-10-01,0.6716417910447762,62.61370149253732
270,2014-10-02,0.38636363636363635,62.774681818181826
271,2014-10-03,0.5208333333333334,61.85975
272,2014-10-04,0.7833333333333333,63.761599999999966
273,2014-10-05,0.0,51.80757894736842
274,2014-10-06,0.1794871794871795,53.346615384615376
275,2014-10-07,0.29411764705882354,64.90558823529412
276,2014-10-08,0.5,65.52827272727274
277,2014-10-09,0.02857142857142857,59.01542857142857
278,2014-10-10,0.14285714285714285,54.90628571428573
279,2014-10-11,0.5961538461538461,53.156230769230774
280,2014-10-12,0.3888888888888889,48.535666666666664
281,2014-10-13,0.7115384615384616,55.70669230769233
282,2014-10-14,0.5714285714285714,64.61914285714286
283,2014-10-15,0.4090909090909091,72.01195454545456
284,2014-10-16,0.8571428571428571,69.10457142857145
285,2014-10-17,0.38461538461538464,62.3069230769231
286,2014-10-18,0.21621621621621623,60.62875675675676
287,2014-10-19,0.08108108108108109,53.78486486486488
288,2014-10-20,0.0,46.165
289,2014-10-21,0.5333333333333333,55.8068
290,2014-10-22,0.8676470588235294,54.774500000000025
291,2014-10-23,0.9047619047619048,52.0562857142857
292,2014-10-24,0.2564102564102564,55.11846153846154
293,2014-10-25,0.25,56.278000000000006
294,2014-10-26,0.07894736842105263,57.683631578947384
295,2014-10-27,0.0,54.584705882352935
296,2014-10-28,0.08823529411764706,55.01564705882353
297,2014-10-29,0.44,57.713359999999994
298,2014-10-30,0.2727272727272727,48.911409090909075
299,2014-10-31,0.11428571428571428,44.415885714285714
300,2014-11-01,0.8541666666666666,46.99099999999999
301,2014-11-02,0.3684210526315789,43.77910526315791
302,2014-11-03,0.0,44.900193548387094
303,2014-11-04,0.17857142857142858,55.25085714285713
304,2014-11-05,0.03333333333333333,56.903
305,2014-11-06,0.8214285714285714,48.95246428571427
306,2014-11-07,0.4878048780487805,48.05556097560974
307,2014-11-08,0.1111111111111111,38.356
308,2014-11-09,0.034482758620689655,48.32662068965518
309,2014-11-10,0.09090909090909091,45.22945454545455
310,2014-11-11,0.23809523809523808,47.714
311,2014-11-12,0.3888888888888889,56.349
312,2014-11-13,0.18181818181818182,42.51199999999999
313,2014-11-14,0.7272727272727273,36.91072727272727
314,2014-11-15,0.0,31.527799999999996
315,2014-11-16,0.5454545454545454,31.859272727272728
316,2014-11-17,0.9090909090909091,41.02781818181818
317,2014-11-18,0.18181818181818182,37.74690909090909
318,2014-11-19,0.0,24.944000000000003
319,2014-11-20,0.0,33.058400000000006
320,2014-11-21,0.0,30.6986
321,2014-11-22,0.36363636363636365,28.42945454545455
322,2014-11-23,0.25,45.047
323,2014-11-24,0.8421052631578947,55.80168421052631
324,2014-11-25,0.1,58.607600000000005
325,2014-11-26,0.7272727272727273,37.787818181818174
326,2014-11-27,0.875,35.30412499999999
327,2014-11-28,0.09090909090909091,31.692363636363634
328,2014-11-29,0.0,27.028727272727277
329,2014-11-30,0.7272727272727273,40.491090909090914
330,2014-12-01,0.4,49.1864
331,2014-12-02,0.7567567567567568,38.539351351351364
332,2014-12-03,0.8333333333333334,41.41614285714287
333,2014-12-04,0.0,39.02582352941177
334,2014-12-05,0.375,35.19860000000001
335,2014-12-06,0.8313253012048193,41.40966265060243
336,2014-12-07,0.5277777777777778,39.97
337,2014-12-08,0.1,27.878
338,2014-12-09,0.96,37.48712
339,2014-12-10,0.9130434782608695,37.922000000000004
340,2014-12-11,0.7555555555555555,32.822
341,2014-12-12,0.12903225806451613,33.69316129032258
342,2014-12-13,0.875,37.081062499999994
343,2014-12-14,0.22580645161290322,40.00651612903225
344,2014-12-15,0.3793103448275862,39.02186206896552
345,2014-12-16,0.55,39.43939999999999
346,2014-12-17,0.7142857142857143,45.129071428571436
347,2014-12-18,0.1,39.63064999999998
348,2014-12-19,0.0,36.27263157894736
349,2014-12-20,0.0,31.06839024390243
350,2014-12-21,0.2857142857142857,32.14785714285715
351,2014-12-22,0.6491228070175439,35.947368421052644
352,2014-12-23,0.9444444444444444,45.00124999999999
353,2014-12-24,0.8041237113402062,45.825484536082506
354,2014-12-25,0.6781609195402298,54.22399999999998
355,2014-12-26,0.0,42.301021052631576
356,2014-12-27,0.0,36.069028571428575
357,2014-12-28,0.038461538461538464,39.9776
358,2014-12-29,0.0,39.593408
359,2014-12-30,0.0,28.144533333333328
360,2014-12-31,0.0,20.779142857142862
361,2015-01-01,0.0,22.445
362,2015-01-02,0.0,32.791925
363,2015-01-03,0.19047619047619047,26.647742857142855
364,2015-01-04,0.9473684210526315,39.43684210526316
365,2015-01-05,0.21052631578947367,40.87684210526316
366,2015-01-06,0.0,20.90967741935484
367,2015-01-07,0.0,14.99
368,2015-01-08,0.0,11.72921
369,2015-01-09,0.0,17.578220000000005
370,2015-01-10,0.0,15.848
371,2015-01-11,0.0,15.5778
372,2015-01-12,0.21739130434782608,27.370791304347826
373,2015-01-13,0.0,27.276424999999993
374,2015-01-14,0.041666666666666664,17.096375000000002
375,2015-01-15,0.0,17.45218823529412
376,2015-01-16,0.0,24.375043478260878
377,2015-01-17,0.0,17.378449999999997
378,2015-01-18,0.30434782608695654,26.06187826086956
379,2015-01-19,0.11764705882352941,32.66536470588235
380,2015-01-20,0.0,27.88417142857143
381,2015-01-21,0.0,23.25346250000001
382,2015-01-22,0.0,26.02013
383,2015-01-23,0.0,24.214446153846154
384,2015-01-24,0.25,29.7204125
385,2015-01-25,0.05263157894736842,30.302410526315793
386,2015-01-26,0.0,22.038169999999997
387,2015-01-27,0.0,24.146600000000003
388,2015-01-28,0.0,19.1079
389,2015-01-29,0.0,11.8788125
390,2015-01-30,0.0,28.405129999999996
391,2015-01-31,0.0,17.942112499999997
392,2015-02-01,0.0,19.256852631578948
393,2015-02-02,0.3333333333333333,30.077240000000007
394,2015-02-03,0.0,19.7654
395,2015-02-04,0.0,19.361652173913047
396,2015-02-05,0.0,27.52385
397,2015-02-06,0.0,12.21998
398,2015-02-07,0.0,16.520942857142856
399,2015-02-08,0.0,29.154875000000004
400,2015-02-09,0.25,34.2806
401,2015-02-10,0.13636363636363635,32.40131818181819
402,2015-02-11,0.0,23.8283
403,2015-02-12,0.0,22.773121739130435
404,2015-02-13,0.0,16.11100869565218
405,2015-02-14,0.0,10.956527272727273
406,2015-02-15,0.0,16.4951
407,2015-02-16,0.0,10.5026
408,2015-02-17,0.0,10.9472
409,2015-02-18,0.0,8.989536363636363
410,2015-02-19,0.0,14.163259999999998
411,2015-02-20,0.0,6.426909090909091
412,2015-02-21,0.0,5.894443478260869
413,2015-02-22,0.17391304347826086,33.586347826086964
414,2015-02-23,0.0,25.789427272727277
415,2015-02-24,0.0,7.237400000000002
416,2015-02-25,0.0,16.24074285714286
417,2015-02-26,0.0,15.947600000000007
418,2015-02-27,0.0,15.3788
419,2015-02-28,0.0,12.339336363636363
420,2015-03-01,0.0,14.213599999999996
421,2015-03-02,0.0,28.91897272727273
422,2015-03-03,0.0,20.59380909090909
423,2015-03-04,0.7105263157894737,37.38735263157895
424,2015-03-05,0.7833333333333333,30.976700000000005
425,2015-03-06,0.35,18.6224
426,2015-03-07,0.2857142857142857,22.295428571428573
427,2015-03-08,0.23076923076923078,36.99292307692308
428,2015-03-09,0.3076923076923077,38.77353846153846
429,2015-03-10,0.25,36.59
430,2015-03-11,0.6,41.406079999999996
431,2015-03-20,0.18181818181818182,32.324490909090905
432,2015-03-29,0.0,39.43805
433,2015-03-30,0.06666666666666667,32.786719999999995
434,2015-04-21,0.0,56.331799999999994
435,2015-04-22,0.18181818181818182,51.312690909090904
436,2015-04-23,0.08333333333333333,44.8859
437,2015-04-24,0.0,40.73345
438,2015-04-25,0.0,43.248799999999996
439,2015-04-26,0.0,49.13735
440,2015-04-27,0.0,50.17296363636364
441,2015-04-28,0.0,55.456849999999996
442,2015-04-29,0.0,61.5131
443,2015-04-30,0.0,57.70624999999999
444,2015-05-01,0.0,53.91830000000001
445,2015-05-02,0.0,56.350249999999996
446,2015-05-03,0.0,61.36912727272727
447,2015-05-04,0.0,66.41583636363636
448,2015-05-05,0.0,75.28535000000001
449,2015-05-06,0.25,65.16605000000001
450,2015-05-07,0.0,66.56195000000001
451,2015-05-08,0.0,70.25495000000001
452,2015-05-09,0.0,66.95354545454545
453,2015-05-10,0.3333333333333333,69.57365
454,2015-05-11,0.16666666666666666,73.73465
455,2015-05-12,0.4166666666666667,72.92030000000001
456,2015-05-13,0.0,65.63216923076922
457,2015-05-14,0.0,59.02196
458,2015-05-15,0.0,58.85128571428571
459,2015-05-16,0.5217391304347826,67.39081739130434
460,2015-05-17,0.45,68.57411
461,2015-05-18,0.1111111111111111,69.7563
462,2015-05-19,0.65,61.21679000000002
463,2015-05-20,0.047619047619047616,61.78845714285715
464,2015-05-21,0.1,53.52728
465,2015-05-22,0.08695652173913043,56.679643478260886
466,2015-05-23,0.09090909090909091,53.77779090909091
467,2015-05-24,0.0,59.08334782608694
468,2015-05-25,0.0,59.78552
469,2015-05-26,0.0,79.9006
470,2015-05-27,0.0,73.37213913043477
471,2015-05-28,0.16666666666666666,71.608925
472,2015-05-29,0.08333333333333333,68.7428
473,2015-05-30,0.0,69.16295652173915
474,2015-05-31,0.2608695652173913,72.06322608695653
475,2015-06-01,0.975,56.970499999999994
476,2015-06-02,1.0,51.93790322580643
477,2015-06-03,0.6,56.408600000000014
478,2015-06-04,0.0,57.99455000000001
479,2015-06-05,0.0,60.398524999999985
480,2015-06-06,0.0,64.411775
481,2015-06-07,0.0,63.644524999999994
482,2015-06-08,0.4482758620689655,66.1744896551724
483,2015-06-09,0.82,70.65715999999998
484,2015-06-10,0.36,71.3048
485,2015-06-11,0.20833333333333334,76.68860000000001
486,2015-06-12,0.08333333333333333,75.39567499999998
487,2015-06-13,0.0,78.46512500000001
488,2015-06-14,0.0,73.94465
489,2015-06-15,0.6727272727272727,73.98797818181819
490,2015-06-16,0.7636363636363637,69.91029090909092
491,2015-06-17,0.2692307692307692,72.16492307692305
492,2015-06-18,0.5416666666666666,67.2023
493,2015-06-19,0.5,70.0598
494,2015-06-20,0.4583333333333333,67.5011
495,2015-06-21,0.5833333333333334,71.74422499999999
496,2015-06-22,0.25,74.00592500000002
497,2015-06-23,0.16666666666666666,78.142625
498,2015-06-24,0.08333333333333333,72.85947499999999
499,2015-06-25,0.15384615384615385,71.89416153846155
500,2015-06-26,0.125,72.512
501,2015-06-27,0.6071428571428571,66.8087857142857
502,2015-06-28,0.9411764705882353,62.71999999999997
503,2015-06-29,0.4827586206896552,68.44503448275863
504,2015-06-30,0.3076923076923077,70.83984615384617
505,2015-07-01,0.7058823529411765,73.3290588235294
506,2015-07-02,0.4230769230769231,71.8693076923077
507,2015-07-03,0.4166666666666667,70.95725
508,2015-07-04,0.75,69.45304999999999
509,2015-07-05,0.3225806451612903,70.08567741935485
510,2015-07-06,0.40625,73.23518750000001
511,2015-07-07,0.7777777777777778,77.5345
512,2015-07-08,0.6578947368421053,77.90805263157894
513,2015-07-09,0.5789473684210527,72.08078947368422
514,2015-07-10,0.5294117647058824,73.70494117647058
515,2015-07-11,0.20833333333333334,74.8685
516,2015-07-12,0.5357142857142857,74.62464285714286
517,2015-07-13,0.4230769230769231,76.4046153846154
518,2015-07-14,0.6363636363636364,74.43745454545451
519,2015-07-15,0.6818181818181818,75.24704545454546
520,2015-07-16,0.12,70.68488
521,2015-07-17,0.5862068965517241,70.17924137931035
522,2015-07-18,0.7096774193548387,74.69716129032258
523,2015-07-19,0.3333333333333333,81.74375000000002
524,2015-07-20,0.3076923076923077,84.42361538461539
525,2015-07-21,0.6551724137931034,80.14875862068968
526,2015-07-22,0.5172413793103449,73.26034482758621
527,2015-07-23,0.0,72.60574999999999
528,2015-07-24,0.125,73.41199999999999
529,2015-07-25,0.041666666666666664,74.12525000000001
530,2015-07-26,0.25,77.04949999999998
531,2015-07-27,0.8235294117647058,76.53252941176471
532,2015-07-28,0.34375,77.9545625
533,2015-07-29,0.125,82.136
534,2015-07-30,0.6428571428571429,79.81614285714284
535,2015-07-31,0.4782608695652174,76.1223043478261
536,2015-08-01,0.125,78.22550000000001
537,2015-08-02,0.041666666666666664,76.84699999999998
538,2015-08-03,0.125,78.23674999999999
539,2015-08-04,0.4375,77.05006250000001
540,2015-08-05,0.125,75.86899999999999
541,2015-08-06,0.0,72.42275000000001
542,2015-08-07,0.125,73.40825
543,2015-08-08,0.08333333333333333,72.065
544,2015-08-09,0.3333333333333333,73.145
545,2015-08-10,0.48,72.73472000000001
546,2015-08-11,0.775,73.4279
547,2015-08-12,0.6,73.121
548,2015-08-13,0.20833333333333334,72.69574999999999
549,2015-08-14,0.25,73.04075
550,2015-08-15,0.5555555555555556,76.884
551,2015-08-16,0.6666666666666666,78.65733333333331
552,2015-08-17,0.4230769230769231,80.18738461538459
553,2015-08-18,0.5483870967741935,79.40154838709678
554,2015-08-19,0.5862068965517241,78.43875862068964
555,2015-08-20,0.46153846153846156,78.78476923076923
556,2015-08-21,0.6923076923076923,76.01553846153845
557,2015-08-22,0.041666666666666664,73.784
558,2015-08-23,0.24,71.66984
559,2015-08-24,0.4,73.48939999999999
560,2015-08-25,0.2,78.23552000000001
561,2015-08-26,0.08333333333333333,72.26
562,2015-08-27,0.0,70.02050000000001
563,2015-08-28,0.125,68.44250000000001
564,2015-08-29,0.45161290322580644,69.00567741935484
565,2015-08-30,0.6296296296296297,74.23533333333333
566,2015-08-31,0.5357142857142857,78.90671428571427
567,2015-09-01,0.41379310344827586,78.10668965517242
568,2015-09-02,0.375,75.51218750000001
569,2015-09-03,0.3125,77.12431249999997
570,2015-09-04,0.28,77.37440000000001
571,2015-09-05,0.16666666666666666,72.83449999999999
572,2015-09-06,0.14814814814814814,69.25533333333331
573,2015-09-07,0.08333333333333333,74.23549999999999
574,2015-09-08,0.4074074074074074,79.86600000000001
575,2015-09-09,0.34615384615384615,80.12507692307693
576,2015-09-10,0.8846153846153846,73.3473846153846
577,2015-09-11,0.7674418604651163,69.85399999999998
578,2015-09-12,0.5185185185185185,69.41733333333333
579,2015-09-13,0.7419354838709677,70.20470967741936
580,2015-09-14,0.08333333333333333,64.05274999999999
581,2015-09-15,0.0,67.73974999999999
582,2015-09-16,0.2222222222222222,69.544
583,2015-09-17,0.3076923076923077,71.51415384615385
584,2015-09-18,0.5,69.00899999999997
585,2015-09-19,0.5882352941176471,69.81641176470589
586,2015-09-20,0.08333333333333333,71.60225000000001
587,2015-09-21,0.0,63.32
588,2015-09-22,0.125,64.45100000000001
589,2015-09-23,0.041666666666666664,65.1185
590,2015-09-24,0.041666666666666664,65.5115
591,2015-09-25,0.44,65.91056
592,2015-09-26,0.21739130434782608,63.33486956521738
593,2015-09-27,0.041666666666666664,60.64999999999998
594,2015-09-28,0.2857142857142857,67.2722857142857
595,2015-09-29,0.5151515151515151,72.01018181818183
596,2015-09-30,0.9318181818181818,72.75445454545451
597,2015-10-01,0.34615384615384615,58.6406923076923
598,2015-10-02,1.0,51.82399999999999
599,2015-10-03,0.9245283018867925,49.41788679245284
600,2015-10-04,0.38461538461538464,55.01023076923077
601,2015-10-05,0.20833333333333334,55.87549999999999
602,2015-10-06,0.48,57.30440000000001
603,2015-10-07,0.2916666666666667,61.34599999999998
604,2015-10-08,0.24,60.044720000000005
